entry_time,exit_time,side,size,entry_price,exit_price,pnl,reason,balance,cumulative_pnl,equity_curve,running_max,drawdown
2025-06-17 20:00:00,2025-06-18 15:15:00,BUY,63.6356319258797,2.88413,3.35123,29.724203672578426,Take Profit,1029.7242036725784,29.724203672578426,1029.7242036725784,1029.7242036725784,0.0
2025-06-18 15:30:00,2025-06-18 16:30:00,BUY,51.442715399784085,2.84007,1.94083,-46.25934739610183,Stop Loss,983.4648562764766,-16.535143723523404,983.4648562764766,1029.7242036725784,46.259347396101816
2025-06-18 18:00:00,2025-06-18 19:30:00,BUY,50.607949469649135,2.48714,2.18571,-15.254754208636355,Stop Loss,968.2101020678402,-31.78989793215976,968.2101020678402,1029.7242036725784,61.51410160473813
2025-06-19 02:45:00,2025-06-19 03:45:00,BUY,311.5707949829197,2.85,3.11875,83.73465115165962,Take Profit,1051.9447532195,51.94475321949986,1051.9447532195,1051.9447532195,0.0
2025-06-19 05:00:00,2025-06-19 17:30:00,BUY,78.5709153189198,2.8625,2.84375,-1.4732046622297323,Reversal Signal,1050.4715485572701,50.471548557270125,1050.4715485572701,1051.9447532195,1.4732046622298185
2025-06-19 17:45:00,2025-06-19 21:30:00,BUY,128.57580144799832,2.8375,2.8417,0.5400183660815906,Reversal Signal,1051.0115669233517,51.011566923351715,1051.0115669233517,1051.9447532195,0.9331862961482784
2025-06-19 22:00:00,2025-06-20 03:15:00,BUY,161.42392408726604,2.84444,2.99167,23.766444343368175,Take Profit,1074.77801126672,74.77801126671989,1074.77801126672,1074.77801126672,0.0
2025-06-20 03:30:00,2025-06-20 10:15:00,BUY,91.09945169344634,2.81778,2.86008,3.8535068066327804,Reversal Signal,1078.6315180733527,78.63151807335267,1078.6315180733527,1078.6315180733527,0.0
2025-06-20 10:45:00,2025-06-20 14:30:00,BUY,162.698012481497,2.861,2.79276,-11.102512371737403,Stop Loss,1067.5290057016152,67.52900570161526,1067.5290057016152,1078.6315180733527,11.102512371737475
